album_id,title,record_type,record_label,critic_score,user_score,released,genres,tags,artists
1521,Desire,LP,Columbia,79.0,78.0,1976-01-05,"['Folk Rock', 'Singer/Songwriter', 'Progressive Country', 'Contemporary Folk', 'Country Rock']","['male vocals,  poetic,  bittersweet,  passionate,  history,  female vocals,  political,  warm,  conscious,  romantic,  melodic']",['Bob Dylan']
1522,Slow Train Coming,LP,Columbia,68.0,64.0,1979-08-20,"['Christian Rock', 'Singer/Songwriter', 'Folk Rock', 'Gospel', 'Blues Rock']","['spiritual,  Christian,  male vocals,  religious,  introspective,  passionate']",['Bob Dylan']
1523,Saved,LP,Columbia,,49.0,1980-06-20,"['Christian Rock', 'Singer/Songwriter', 'Blues Rock', 'Folk Rock', 'Gospel']","['Christian,  religious,  male vocals,  spiritual,  passionate,  love,  uplifting']",['Bob Dylan']
1524,Shot of Love,LP,Columbia,49.0,55.0,1981-08-12,"['Singer/Songwriter', 'Pop Rock', 'Christian Rock']","['religious,  male vocals,  melodic,  passionate']",['Bob Dylan']
1525,Infidels,LP,Columbia,,65.0,1983-10-27,"['Singer/Songwriter', 'Pop Rock']","['political,  male vocals,  melodic,  romantic,  sarcastic,  poetic']",['Bob Dylan']
1526,Empire Burlesque,LP,Columbia,63.0,52.0,1985-05-30,"['Pop Rock', 'Singer/Songwriter', 'Soft Rock', 'Disco']","['male vocals,  romantic,  melodic']",['Bob Dylan']
1527,Knocked Out Loaded,LP,Columbia,47.0,43.0,1986-07-14,"['Pop Rock', 'Folk Rock']",['male vocals'],['Bob Dylan']
1528,Down in the Groove,LP,Columbia,49.0,43.0,1988-05-19,"['Pop Rock', 'Folk Rock', 'Singer/Songwriter', 'Blues Rock']","['melodic,  male vocals']",['Bob Dylan']
1529,Oh Mercy,LP,Columbia,80.0,72.0,1989-09-19,"['Singer/Songwriter', 'Pop Rock', 'Folk Rock', 'Roots Rock', 'Blues Rock']","['male vocals,  bittersweet,  nocturnal,  mysterious,  passionate,  romantic,  longing,  atmospheric,  poetic,  melodic,  soft,  introspective,  mellow,  warm']",['Bob Dylan']
1530,Under the Red Sky,LP,CBS,43.0,52.0,1990-09-11,"['Pop Rock', 'Singer/Songwriter', 'Folk Rock']","['surreal,  playful,  male vocals,  melodic']",['Bob Dylan']
1531,Good as I Been to You,LP,Columbia,80.0,61.0,1992-11-03,"['American Folk Music', 'Contemporary Folk', 'Acoustic Blues']","['acoustic,  bittersweet,  mellow,  male vocals,  sparse,  melodic,  pastoral']",['Bob Dylan']
1532,World Gone Wrong,LP,Columbia,75.0,65.0,1993-10-26,"['American Folk Music', 'Country Blues', 'Contemporary Folk', 'Acoustic Blues']","['acoustic,  melancholic,  male vocals,  soothing']",['Bob Dylan']
1534,Love and Theft,LP,Columbia,83.0,73.0,2001-09-11,"['Singer/Songwriter', 'Blues Rock', 'Folk Rock', 'Roots Rock', 'Americana']","['male vocals,  playful,  poetic,  bittersweet,  humorous,  longing,  love,  warm']",['Bob Dylan']
1535,Modern Times,LP,Columbia,87.0,71.0,2006-08-29,"['Blues Rock', 'Singer/Songwriter', 'Roots Rock', 'Americana', 'Electric Blues']","['introspective,  male vocals,  romantic,  longing,  mellow,  poetic,  bittersweet,  pastoral']",['Bob Dylan']
1536,Together Through Life,LP,Columbia,74.0,64.0,2009-04-27,"['Singer/Songwriter', 'Folk Rock', 'Blues Rock', 'Americana', 'Roots Rock']","['male vocals,  introspective,  melancholic,  romantic,  bittersweet']",['Bob Dylan']
1537,Christmas in the Heart,LP,Columbia,64.0,53.0,2009-10-12,"['Christmas Music', 'Polka', 'Folk Rock']","['Christmas,  winter,  male vocals,  mellow,  melodic,  playful']",['Bob Dylan']
1538,Tempest,LP,Columbia,84.0,69.0,2012-09-11,"['Singer/Songwriter', 'Folk Rock', 'Electric Blues']","['male vocals,  dark,  playful,  poetic,  love,  death,  longing,  abstract']",['Bob Dylan']
1539,Shadows in the Night,LP,Columbia,80.0,59.0,2015-02-03,"['Standards', 'Traditional Pop', 'Vocal Jazz']","['male vocals,  nocturnal,  longing,  melancholic,  mellow,  romantic,  breakup,  warm']",['Bob Dylan']
1540,Fallen Angels,LP,Columbia,74.0,56.0,2016-05-20,"['Standards', 'Vocal Jazz']","['love,  mellow,  longing,  romantic,  male vocals,  nocturnal,  melodic,  warm,  calm']",['Bob Dylan']
1541,Triplicate,LP,Columbia,77.0,54.0,2017-03-31,"['Standards', 'Swing']","['mellow,  male vocals,  bittersweet,  love,  melancholic,  romantic,  soft,  nocturnal']",['Bob Dylan']
1542,Rough and Rowdy Ways,LP,Columbia,89.0,69.0,2020-06-19,"['Singer/Songwriter', 'Americana', 'Blues Rock', 'Chamber Folk', 'Poetry']","['male vocals,  bittersweet,  melancholic,  poetic,  meditative,  history,  mellow,  existential,  death,  lush,  hypnotic,  atmospheric,  warm,  complex']",['Bob Dylan']
1543,Chet Baker Sings,LP,Pacific Jazz,82.0,76.0,1998-01-26,"['Vocal Jazz', 'Cool Jazz', 'Standards']","['love,  lonely,  romantic,  melancholic,  soft,  mellow,  male vocals,  bittersweet,  longing,  calm,  acoustic,  melodic,  soothing,  breakup,  introspective,  nocturnal,  sensual']",['Chet Baker']
1547,She Was Too Good to Me,LP,CTI,,71.0,2010-10-05,"['Cool Jazz', 'Vocal Jazz', 'Smooth Jazz', 'Jazz Fusion']","['playful,  lush,  male vocals,  soft']",['Chet Baker']
1548,You Can't Go Home Again,LP,Horizon,82.0,68.0,2000-04-18,"['Jazz Fusion', 'Jazz-Funk', 'Jazz']",[],['Chet Baker']
1549,Two a Day,LP,All Life,,67.0,1980-01-01,"['Jazz', 'Vocal Jazz']",[],['Chet Baker']
1550,Once Upon a Summertime,LP,Artists House,,74.0,1989-09-11,"['Jazz', 'Cool Jazz']","['lonely,  improvisation,  melodic,  bittersweet,  melancholic,  suspenseful,  poetic,  technical,  calm,  acoustic,  dense,  instrumental,  uplifting,  warm,  ballad,  energetic,  passionate']",['Chet Baker']
1554,Witch Doctor,LP,Contemporary,,65.0,1991-01-22,"['Cool Jazz', 'Jazz']",[],['Chet Baker']
1555,The Touch of Your Lips,LP,SteepleChase,58.0,74.0,2013-10-02,"['Cool Jazz', 'Vocal Jazz']","['soft,  soothing,  instrumental,  lonely,  introspective,  improvisation,  calm,  mellow,  nocturnal,  melancholic,  romantic,  peaceful,  uplifting,  ballad,  lethargic,  melodic,  poetic,  ethereal,  pastoral,  male vocals']",['Chet Baker']
1556,Sings Again,LP,Timeless,82.0,72.0,1986-01-01,['Vocal Jazz'],[],['Chet Baker']
1564,Young Chet,LP,Pacific Jazz,,65.0,1996-02-19,['Jazz'],[],['Chet Baker']
1565,The Best Thing for You,LP,A&M,58.0,69.0,1989-01-01,"['Jazz', 'Vocal Jazz']",[],['Chet Baker']
1566,Broken Wing,LP,Sonopresse,,76.0,2009-03-10,"['Cool Jazz', 'Vocal Jazz']",[],['Chet Baker']
1567,Cools Out,LP,,,65.0,1956-01-01,['Cool Jazz'],[],['Chet Baker']
1568,Candy,LP,Sonet,,75.0,2004-06-15,"['Jazz', 'Cool Jazz']",[],['Chet Baker']
1569,An Evening With Billie Holiday,LP,Clef,60.0,71.0,1953-01-01,['Vocal Jazz'],"['female vocals,  romantic,  calm']",['Billie Holiday']
1570,Music for Torching With Billie Holiday,LP,Clef Records,60.0,80.0,1995-05-23,"['Vocal Jazz', 'Standards', 'Blues', 'Cool Jazz']","['female vocals,  love,  romantic,  longing,  soft,  soothing']",['Billie Holiday']
1571,Lady Sings the Blues,LP,Clef,80.0,76.0,1995-03-21,"['Vocal Jazz', 'Standards', 'Blues']","['female vocals,  love,  acoustic,  melancholic,  sentimental,  passionate,  longing,  romantic,  melodic,  mellow,  sensual,  soft,  bittersweet,  breakup,  pessimistic']",['Billie Holiday']
1572,Velvet Mood: Songs by Billie Holiday,LP,Verve Records,60.0,70.0,2009-07-15,['Vocal Jazz'],"['female vocals,  melodic,  sensual']",['Billie Holiday']
1573,Body and Soul,LP,Verve,60.0,76.0,2002-03-12,"['Vocal Jazz', 'Standards', 'Cool Jazz']","['female vocals,  mellow,  acoustic,  melodic,  poetic,  love,  bittersweet,  passionate,  sentimental,  sensual,  soft,  melancholic']",['Billie Holiday']
1575,Billie Holiday,LP,Clef,,72.0,1954-01-01,"['Vocal Jazz', 'Standards']","['female vocals,  sentimental,  melodic']",['Billie Holiday']
1576,Stay With Me,LP,Verve,90.0,71.0,1959-07-01,"['Vocal Jazz', 'Standards']","['female vocals,  mellow,  sentimental,  melodic']",['Billie Holiday']
1577,All or Nothing at All,LP,Verve,90.0,75.0,1995-10-24,"['Vocal Jazz', 'Standards']","['female vocals,  longing,  melancholic,  romantic,  breakup,  melodic,  love,  bittersweet,  passionate,  lush,  mellow,  sentimental']",['Billie Holiday']
1578,Lady in Satin,LP,Columbia / Legacy,90.0,80.0,2000-11-22,['Vocal Jazz'],"['female vocals,  melancholic,  sentimental,  sad,  lonely,  love,  orchestral,  lush,  passionate,  bittersweet,  winter,  romantic,  breakup,  melodic,  lethargic,  dark']",['Billie Holiday']
1580,The Amazing Nina Simone,LP,Colpix,90.0,69.0,1959-07-01,"['Vocal Jazz', 'Standards', 'Big Band']","['female vocals,  longing,  melancholic,  acoustic,  love,  passionate,  lonely,  lush']",['Nina Simone']
1581,Nina Simone at Newport,LP,Colpix,80.0,75.0,2011-01-14,"['Vocal Jazz', 'Rhythm & Blues', 'Piano Blues', 'Soul Jazz']","['female vocals,  melancholic,  summer,  passionate']",['Nina Simone']
1583,Nina Simone Sings Ellington,LP,Colpix,70.0,64.0,2004-04-21,"['Vocal Jazz', 'Traditional Pop', 'Big Band']",['female vocals'],['Nina Simone']
1584,I Put a Spell on You,LP,Philips,76.0,76.0,2004-04-21,"['Vocal Jazz', 'Soul', 'Soul Jazz', 'Traditional Pop']","['female vocals,  passionate,  lush,  sentimental,  melodic,  sensual,  angry,  rhythmic,  melancholic,  playful,  sombre,  love']",['Nina Simone']
1585,Pastel Blues,LP,Philips,79.0,80.0,2004-04-21,"['Vocal Jazz', 'Soul', 'Rhythm & Blues', 'Blues']","['passionate,  melancholic,  female vocals,  melodic,  spiritual,  conscious,  sombre,  longing,  eclectic,  sentimental,  rhythmic,  love,  Christian,  bittersweet']",['Nina Simone']
1586,Let It All Out,LP,Philips,73.0,72.0,2004-04-21,"['Vocal Jazz', 'Soul Jazz', 'Soul', 'Soul Blues', 'Contemporary Folk']",['female vocals'],['Nina Simone']
1587,Wild Is the Wind,LP,Philips,78.0,79.0,2004-04-21,"['Vocal Jazz', 'Soul', 'Soul Jazz']","['female vocals,  melancholic,  sentimental,  romantic,  longing,  love,  sensual,  breakup,  melodic,  passionate,  conscious,  lush']",['Nina Simone']
1588,High Priestess of Soul,LP,Philips,96.0,75.0,2004-04-21,"['Vocal Jazz', 'Soul', 'Rhythm & Blues', 'Gospel', 'Soul Blues']","['female vocals,  passionate,  lush,  romantic,  spiritual,  religious,  melodic,  poetic,  love,  sentimental,  melancholic,  bittersweet,  rhythmic']",['Nina Simone']
1589,To Love Somebody,LP,RCA Victor,60.0,68.0,2004-07-20,"['Rhythm & Blues', 'Soul', 'Pop', 'Contemporary Folk']",['female vocals'],['Nina Simone']
1590,Baltimore,LP,CTI,50.0,67.0,1978-08-01,"['Vocal Jazz', 'Pop Soul', 'Soul Jazz', 'Rhythm & Blues', 'Reggae', 'Adult Contemporary']",['female vocals'],['Nina Simone']
1592,Patsy Cline,LP,MCA Records,80.0,70.0,1957-08-05,"['Nashville Sound', 'Traditional Country', 'Traditional Pop']","['female vocals,  bittersweet,  romantic,  melodic,  love,  melancholic,  breakup,  lonely']",['Patsy Cline']
1593,Showcase,LP,Decca [USA],60.0,73.0,1961-11-27,"['Nashville Sound', 'Traditional Country']","['lonely,  female vocals,  breakup,  love,  warm,  sentimental,  melodic,  mellow,  bittersweet']",['Patsy Cline']
1594,Sentimentally Yours,LP,Decca [USA],85.0,73.0,1962-08-06,['Nashville Sound'],"['female vocals,  sentimental,  lonely,  longing,  melancholic,  breakup']",['Patsy Cline']
1597,A Lot of Dominos,LP,Imperial,60.0,67.0,1960-10-01,"['Rock & Roll', 'New Orleans R&B', 'Rhythm & Blues']",[],['Fats Domino']
1598,Here He Comes Again!,LP,Imperial,60.0,67.0,1963-08-01,['New Orleans R&B'],[],['Fats Domino']
1599,Fats Is Back,LP,Reprise,90.0,71.0,1968-09-01,"['Rhythm & Blues', 'New Orleans R&B']",[],['Fats Domino']
1600,Fats,LP,Reprise,,65.0,1971-01-01,['New Orleans R&B'],[],['Fats Domino']
1603,Let's Play Fats Domino,LP,Imperial,,74.0,1959-09-01,"['Rhythm & Blues', 'Rock & Roll', 'New Orleans R&B']",[],['Fats Domino']
1604,House of the Blues,LP,Chess,80.0,73.0,1960-01-01,"['Electric Blues', 'Blues', 'Delta Blues']",[],['John Lee Hooker']
1607,The Folk Lore of John Lee Hooker,LP,Vee Jay,60.0,75.0,2006-01-20,"['Delta Blues', 'Electric Blues']",[],['John Lee Hooker']
1609,Burnin',LP,Vee Jay,90.0,75.0,2000-07-25,"['Electric Blues', 'Rhythm & Blues']","['male vocals,  lethargic']",['John Lee Hooker']
1610,On Campus,LP,Vee Jay,,72.0,2005-12-16,['Electric Blues'],[],['John Lee Hooker']
1611,...And Seven Nights,LP,New World,,70.0,1966-08-01,['Electric Blues'],"['melancholic,  rhythmic,  sad']",['John Lee Hooker']
1612,The Real Folk Blues,LP,Chess,80.0,76.0,1966-10-01,"['The Real Folk Blues', 'Electric Blues']",[],['John Lee Hooker']
1613,It Serve You Right to Suffer,LP,MCA Records,73.0,,2002-02-28,"['Electric Blues', 'Hill Country Blues']","['rhythmic,  raw,  serious,  lonely,  nocturnal,  lethargic,  melancholic,  male vocals,  calm,  passionate,  sentimental,  sensual,  breakup,  aggressive']",['John Lee Hooker']
1615,Simply the Truth,LP,Bluesway,,74.0,1968-01-01,['Electric Blues'],[],['John Lee Hooker']
1617,Endless Boogie,LP,ABC,40.0,74.0,1991-09-01,['Electric Blues'],[],['John Lee Hooker']
1618,In Person,LP,Vee Jay,70.0,76.0,1974-01-01,['Electric Blues'],[],['John Lee Hooker']
1619,"Born in Mississippi, Raised Up in Tennessee",LP,ABC,70.0,72.0,1973-01-01,"['Blues', 'Electric Blues']",[],['John Lee Hooker']
1620,Free Beer and Chicken,LP,ABC,,72.0,2002-04-01,"['Blues', 'Blues Rock', 'Funk', 'Jazz-Rock']",[],['John Lee Hooker']
1621,Sittin' Here Thinkin',LP,Muse,,73.0,1999-06-08,['Electric Blues'],[],['John Lee Hooker']
1622,The Healer,LP,Chameleon,40.0,70.0,1999-01-12,['Electric Blues'],"['male vocals,  warm,  playful']",['John Lee Hooker']
1623,The Country Blues of John Lee Hooker,LP,Riverside,70.0,74.0,1993-05-03,"['Country Blues', 'Acoustic Blues']","['melancholic,  calm,  lonely,  acoustic,  warm']",['John Lee Hooker']
1624,Mr. Lucky,LP,Silvertone,60.0,72.0,2015-09-25,['Electric Blues'],"['playful,  male vocals,  passionate,  longing,  raw']",['John Lee Hooker']
1626,Boom Boom,LP,Virgin,60.0,72.0,2016-10-14,"['Electric Blues', 'Blues']",[],['John Lee Hooker']
1627,Burning Hell,LP,Riverside,,74.0,1964-01-01,['Delta Blues'],[],['John Lee Hooker']
1628,Chill Out,LP,Pointblank,66.0,68.0,1995-02-21,['Electric Blues'],[],['John Lee Hooker']
1629,Jealous,LP,Pointblank,,66.0,2007-07-13,['Electric Blues'],[],['John Lee Hooker']
1631,I'm John Lee Hooker,LP,Vee Jay,,75.0,2000-06-20,"['Electric Blues', 'Rhythm & Blues']","['rhythmic,  sexual,  male vocals']",['John Lee Hooker']
1634,The Howlin' Wolf Album,LP,Cadet Concept,,73.0,2007-02-27,"['Electric Blues', 'Chicago Blues', 'Acid Rock', 'Psychedelic Rock']","['raw,  psychedelic,  male vocals,  playful,  passionate']","[""Howlin' Wolf""]"
1635,Message to the Young,LP,Chess,,71.0,1971-03-16,"['Chicago Blues', 'Blues', 'Electric Blues']",[],"[""Howlin' Wolf""]"
1636,The Back Door Wolf,LP,Chess,80.0,73.0,1973-11-19,"['Chicago Blues', 'Blues']",[],"[""Howlin' Wolf""]"
1637,Good Feelin',LP,Polydor,,76.0,1968-01-01,"['Electric Texas Blues', 'Blues', 'Funk']","['playful,  male vocals,  longing,  rhythmic']",['T-Bone Walker']
1638,Every Day I Have the Blues,LP,BluesTime,,67.0,1969-01-01,"['Electric Texas Blues', 'Blues']",[],['T-Bone Walker']
1639,I Want a Little Girl,LP,Delmark,60.0,65.0,1967-01-01,['Blues'],[],['T-Bone Walker']
1640,Very Rare,LP,Reprise,,67.0,2000-10-25,['Electric Texas Blues'],[],['T-Bone Walker']
1641,Super Black Blues,LP,BluesTime,,76.0,1969-01-01,"['Blues', 'Electric Texas Blues']","['improvisation,  heavy,  introspective,  sensual,  anthemic,  nocturnal,  longing,  melancholic,  warm,  philosophical,  breakup,  melodic,  passionate,  lush,  suspenseful,  male vocals,  soothing,  lonely,  hypnotic']","['T-Bone Walker', 'Big Joe Turner', 'Otis Spann']"
1642,Jerry Lee Lewis,LP,Sun,90.0,69.0,1989-06-19,"['Rock & Roll', 'Rockabilly', 'Honky Tonk', 'Country', 'Boogie Woogie']","['rhythmic,  raw,  party,  melodic,  playful,  love,  boastful,  male vocals,  energetic']",['Jerry Lee Lewis']
1644,The Return of Rock,LP,Smash,100.0,69.0,1965-05-01,"['Rock & Roll', 'Boogie Woogie']",[],['Jerry Lee Lewis']
1645,Country Songs for City Folks,LP,Smash,80.0,71.0,1965-11-01,"['Country', 'Rock & Roll']","['melodic,  love,  male vocals']",['Jerry Lee Lewis']
1646,Memphis Beat,LP,Smash,,69.0,1966-03-01,"['Rock & Roll', 'Country Boogie', 'Rhythm & Blues']",[],['Jerry Lee Lewis']
1647,Soul My Way,LP,Smash,,62.0,1967-11-01,"['Country', 'Rock', 'Country Boogie', 'Soul', 'Rock & Roll']",[],['Jerry Lee Lewis']
1648,Another Place Another Time,LP,Smash,,73.0,1968-06-01,"['Honky Tonk', 'Country', 'Nashville Sound']","['love,  alcohol,  melodic,  pastoral,  romantic,  bittersweet,  rhythmic,  melancholic,  mellow,  sentimental,  female vocals,  soft,  ballad,  male vocals,  passionate']",['Jerry Lee Lewis']
1650,Golden Cream of the Country,LP,Sun Records,100.0,93.0,1969-01-01,"['Country', 'Rock & Roll']",[],['Jerry Lee Lewis']
1653,A Taste of Country,LP,Sun,,64.0,1970-01-01,"['Country', 'Rock & Roll']",[],['Jerry Lee Lewis']
1655,She Even Woke Me Up to Say Goodbye,LP,Smash,,75.0,1970-01-01,"['Honky Tonk', 'Rock & Roll', 'Country Yodeling', 'Nashville Sound']","['melodic,  romantic,  bittersweet,  rhythmic,  warm,  mellow,  sentimental,  ballad,  male vocals,  passionate,  soft,  playful']",['Jerry Lee Lewis']
1656,Old Tyme Country Music,LP,Sun,70.0,70.0,1970-01-01,['Rock & Roll'],[],['Jerry Lee Lewis']
1657,"""Monsters""",LP,Birchmount,,72.0,1971-01-01,[],[],['Jerry Lee Lewis']
1658,Would You Take Another Chance on Me?,LP,Mercury,,69.0,1971-10-01,"['Country', 'Nashville Sound', 'Rock & Roll']",[],['Jerry Lee Lewis']
1659,Touching Home,LP,Mercury,,70.0,1971-06-01,"['Country', 'Honky Tonk', 'Rock & Roll']",[],['Jerry Lee Lewis']
1661,The Session,LP,Mercury Records,100.0,92.0,2004-02-02,"['Rock & Roll', 'Country Rock', 'Blues']","['uplifting,  male vocals']",['Jerry Lee Lewis']
1662,Sometimes a Memory Ain't Enough,LP,Mercury,,65.0,1973-09-01,"['Country', 'Honky Tonk']",[],['Jerry Lee Lewis']
1663,Southern Roots,LP,Mercury,,73.0,2013-08-20,"['Rock & Roll', 'Country', 'Country Soul', 'Blue-Eyed Soul']",[],['Jerry Lee Lewis']
1664,Odd Man In,LP,Mercury,,70.0,1975-01-01,"['Rock & Roll', 'Country']",[],['Jerry Lee Lewis']
1665,Boogie Woogie Country Man,LP,Mercury,,68.0,1975-01-01,"['Country', 'Rock & Roll']",[],['Jerry Lee Lewis']
1666,Country Class,LP,Mercury,80.0,68.0,1976-01-01,['Country'],[],['Jerry Lee Lewis']
1667,Country Memories,LP,Mercury,80.0,72.0,1977-01-01,['Country'],[],['Jerry Lee Lewis']
1668,Keeps Rockin',LP,Mercury,,56.0,1978-01-01,"['Rock & Roll', 'Country']",[],['Jerry Lee Lewis']
1670,Killer Country,LP,Elektra,100.0,70.0,1980-09-03,['Country'],[],['Jerry Lee Lewis']
1671,Young Blood,LP,Sire,63.0,66.0,1995-01-01,"['Rock & Roll', 'Country']",[],['Jerry Lee Lewis']
1672,Duets ,LP,Bellaphon,,73.0,1979-02-01,"['Rock & Roll', 'Boogie Woogie']",[],['Jerry Lee Lewis']
1673,Last Man Standing,LP,ArtPeople,69.0,69.0,2006-09-26,"['Rock & Roll', 'Country', 'Piano Rock', 'Rockabilly']",[],['Jerry Lee Lewis']
1674,Mean Old Man,LP,Shangri-La,70.0,66.0,2010-09-07,"['Rock & Roll', 'Country', 'Country Boogie']",[],['Jerry Lee Lewis']
1677,The Genius of Ray Charles: Hall of Fame,LP,Give Me Five,90.0,80.0,2003-01-01,[],[],['Ray Charles']
1678,The Genius After Hours,LP,Atlantic,75.0,69.0,1961-10-03,['Jazz'],[],['Ray Charles']
1679,The Genius Sings the Blues,EP,Belter,90.0,,1962-01-01,[],[],['Ray Charles']
1681,The Great Ray Charles,LP,Atlantic,65.0,68.0,1957-08-01,"['Jazz', 'Hard Bop']","['acoustic,  improvisation,  instrumental,  passionate']",['Ray Charles']
1683,Louis Armstrong Plays W. C. Handy,LP,Columbia,100.0,75.0,1997-03-23,"['Vocal Jazz', 'Dixieland', 'Blues']","['male vocals,  acoustic,  technical,  improvisation,  uplifting,  happy,  warm,  humorous,  playful,  mellow,  female vocals,  nocturnal,  rhythmic,  love,  melodic,  passionate,  soothing,  longing,  bittersweet,  sentimental']",['Louis Armstrong']
1684,Satch Plays Fats: A Tribute to the Immortal Fats Waller,LP,CBS,90.0,90.0,2009-04-03,"['Vocal Jazz', 'Swing', 'Dixieland']","['female vocals,  male vocals,  warm,  playful,  romantic,  sexual,  melodic,  mellow,  soothing,  improvisation,  passionate']",['Louis Armstrong']
1685,Satchmo Sings,LP,Decca [USA],60.0,68.0,1955-01-01,['Vocal Jazz'],[],['Louis Armstrong']
1687,Mack the Knife,EP,CBS,,,1965-01-01,[],[],['Louis Armstrong']
1691,Louis and The Good Book,LP,Decca [USA],,74.0,2000-11-13,"['Vocal Jazz', 'Gospel', 'Traditional Black Gospel', 'Spirituals']","['Christian,  spiritual,  religious,  uplifting,  male vocals']",['Louis Armstrong']
